motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
rewrite|compute|apply-formula,3,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.020215843807234846,0.25731382978723405,1.3463837548726716
compute|apply-formula|compute|conclude,4,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.020215843807234846,0.25731382978723405,1.3463837548726716
rewrite|compute|apply-formula|compute,4,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.020215843807234846,0.25731382978723405,1.3463837548726716
instantiate|rewrite|simplify,3,6,10,0.06382978723404255,0.3125,-0.24867021276595747,0.2042553184953191,-1.8490603230653957,0.0008453619113984537,0.004566463896393432,0.24867021276595747,1.8490603230653957
analyze|instantiate|rewrite|simplify,4,6,10,0.06382978723404255,0.3125,-0.24867021276595747,0.2042553184953191,-1.8490603230653957,0.0008453619113984537,0.004566463896393432,0.24867021276595747,1.8490603230653957
analyze|compute,2,51,25,0.5425531914893617,0.78125,-0.23869680851063835,0.6944680842174638,-1.0549545620470637,0.02122844199662592,0.05657800620246115,0.23869680851063835,1.0549545620470637
analyze|instantiate|simplify,3,7,10,0.07446808510638298,0.3125,-0.23803191489361702,0.2382978715778723,-1.6945957207744071,0.001686301786286581,0.008240733660162612,0.23803191489361702,1.6945957207744071
compute|apply-formula|conclude,3,16,13,0.1702127659574468,0.40625,-0.2360372340425532,0.41898526901775146,-1.1920134637565103,0.013390649764438236,0.03932690828876278,0.2360372340425532,1.1920134637565103
analyze|compute|apply-formula|conclude,4,16,13,0.1702127659574468,0.40625,-0.2360372340425532,0.41898526901775146,-1.1920134637565103,0.013390649764438236,0.03932690828876278,0.2360372340425532,1.1920134637565103
instantiate|simplify,2,8,10,0.0851063829787234,0.3125,-0.22739361702127658,0.2723404246604255,-1.557938198394666,0.0031126206795888045,0.013846584640817844,0.22739361702127658,1.557938198394666
rewrite|compute|apply-formula|conclude,4,14,12,0.14893617021276595,0.375,-0.22606382978723405,0.3971631195082742,-1.2194122931618818,0.010584920502401098,0.0345144882887445,0.22606382978723405,1.2194122931618818
analyze|compute|rewrite|simplify,4,0,7,0.0,0.21875,-0.21875,0.0,-4.017971583437527,3.9865045717250276e-05,0.00034454789512766313,0.21875,4.017971583437527
