motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,antecedent,consequent,antecedent_len,consequent_len,success_confidence,failure_confidence,success_rule_lift,failure_rule_lift,confidence_difference,q_value,abs_support_difference,abs_log_odds_ratio
compute|compute => conclude,3,57,20,0.6063829787234043,0.625,-0.018617021276595702,0.9702127644051065,-0.06725222700916733,1.0,compute|compute,conclude,2,1,0.9827586206896551,0.7692307692307693,1.0041229375047829,0.9467455609649523,0.21352785145888586,1.0,0.018617021276595702,0.06725222700916733
compute|compute => compute,3,40,25,0.425531914893617,0.78125,-0.355718085106383,0.5446808503666383,-1.5206741591788207,0.0005095571941114072,compute|compute,compute,2,1,0.6896551724137931,0.9615384615384616,0.8311228990868078,1.1834319512061904,-0.2718832891246684,0.0021826033147771943,0.355718085106383,1.5206741591788207
compute|compute => compute|conclude,4,39,20,0.4148936170212766,0.625,-0.21010638297872342,0.6638297861719149,-0.8347785906814198,0.04340001700628987,compute|compute,compute|conclude,2,2,0.6724137931034483,0.7692307692307693,0.8316696904414105,1.2307692288,-0.09681697612732099,0.0914246259886598,0.21010638297872342,0.8347785906814198
compute|compute => apply-formula,3,4,14,0.0425531914893617,0.4375,-0.3949468085106383,0.09726443746765089,-2.757650371271856,5.420470434747996e-07,compute|compute,apply-formula,2,1,0.06896551724137931,0.5384615384615384,0.09822361532510053,0.7491638785563473,-0.4694960212201591,4.88793298852714e-06,0.3949468085106383,2.757650371271856
compute|compute => rewrite,3,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,compute|compute,rewrite,2,1,0.1724137931034483,0.0,0.27469316145598277,0.0,0.1724137931034483,0.12561932885406046,0.10638297872340426,2.089010992695987
compute|compute => apply-formula|conclude,4,4,13,0.0425531914893617,0.40625,-0.3636968085106383,0.10474631725443787,-2.633547673804289,2.4356489100416425e-06,compute|compute,apply-formula|conclude,2,2,0.06896551724137931,0.5,0.09973474786637829,0.8421052617396122,-0.43103448275862066,1.8143819416831946e-05,0.3636968085106383,2.633547673804289
compute|compute => rewrite|conclude,4,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,compute|compute,rewrite|conclude,2,2,0.1724137931034483,0.0,0.27469316145598277,0.0,0.1724137931034483,0.12561932885406046,0.10638297872340426,2.089010992695987
compute|compute => simplify,3,31,7,0.32978723404255317,0.21875,0.11103723404255317,1.5075987773026487,0.522723071555057,0.27227086687553737,compute|compute,simplify,2,1,0.5344827586206896,0.2692307692307692,0.8662306763606749,0.7832167809383342,0.2652519893899204,0.4082389134019518,0.11103723404255317,0.522723071555057
compute|compute => apply-formula|compute,4,4,14,0.0425531914893617,0.4375,-0.3949468085106383,0.09726443746765089,-2.757650371271856,5.420470434747996e-07,compute|compute,apply-formula|compute,2,2,0.06896551724137931,0.5384615384615384,0.12965517217004138,1.013574658725579,-0.4694960212201591,4.88793298852714e-06,0.3949468085106383,2.757650371271856
compute|compute => simplify|conclude,4,31,4,0.32978723404255317,0.125,0.20478723404255317,2.6382978512340425,1.1447743304312723,0.038135115149771213,compute|compute,simplify|conclude,2,2,0.5344827586206896,0.15384615384615385,0.8662306763606749,0.6153846129230769,0.38063660477453576,0.0813338140538689,0.20478723404255317,1.1447743304312723
compute|compute => rewrite|compute,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,compute|compute,rewrite|compute,2,2,0.08620689655172414,0.0,0.1929392442315662,0.0,0.08620689655172414,0.438663216985863,0.05319148936170213,1.3848967368532525
compute|compute => compute|simplify,4,25,6,0.26595744680851063,0.1875,0.07845744680851063,1.4184397087470448,0.4026942556842192,0.47872545185882676,compute|compute,compute|simplify,2,2,0.43103448275862066,0.23076923076923078,1.2277951898150785,1.054945050122449,0.20026525198938988,0.5858687672748498,0.07845744680851063,0.4026942556842192
compute|compute => derive-intermediate,3,23,1,0.24468085106382978,0.03125,0.21343085106382978,7.829786983489369,1.9318254091735743,0.007786385109450013,compute|compute,derive-intermediate,2,1,0.39655172413793105,0.038461538461538464,1.06502462768152,0.24615384457846157,0.3580901856763926,0.02117567167331908,0.21343085106382978,1.9318254091735743
compute|compute => compute|rewrite,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,compute|compute,compute|rewrite,2,2,0.13793103448275862,0.0,0.7626774805698604,0.0,0.13793103448275862,0.30454052780006885,0.0851063829787234,1.8543090194540743
compute|compute => derive-intermediate|conclude,4,23,0,0.24468085106382978,0.0,0.24468085106382978,244680851.06382975,3.0616902413457883,0.0009343197051874346,compute|compute,derive-intermediate|conclude,2,2,0.39655172413793105,0.0,1.0963488813502564,0.0,0.39655172413793105,0.0035578149238765988,0.24468085106382978,3.0616902413457883
analyze|rewrite => conclude,3,53,25,0.5638297872340425,0.78125,-0.21742021276595747,0.7217021267357957,-0.9697872049568074,0.03527073342193667,analyze|rewrite,conclude,2,1,1.0,0.8620689655172413,1.0217391293908318,1.0610079562538257,0.13793103448275867,0.07882242164728456,0.21742021276595747,0.9697872049568074
analyze|rewrite => compute,3,41,23,0.43617021276595747,0.71875,-0.28257978723404253,0.6068455125691993,-1.1596968492089264,0.007534575381219478,analyze|rewrite,compute,2,1,0.7735849056603774,0.7931034482758621,0.9322689877492589,0.9761273197535197,-0.01951854261548469,0.02082135347283232,0.28257978723404253,1.1596968492089264
analyze|rewrite => compute|conclude,4,41,19,0.43617021276595747,0.59375,-0.15757978723404253,0.7346024623685979,-0.6217130067906257,0.1527522173113797,analyze|rewrite,compute|conclude,2,2,0.7735849056603774,0.6551724137931034,0.9568023821333692,1.0482758603917242,0.11841249186727398,0.25998225065579195,0.15757978723404253,0.6217130067906257
analyze|rewrite => apply-formula,3,27,15,0.2872340425531915,0.46875,-0.18151595744680848,0.6127659561395745,-0.7765807362016911,0.08191928487111558,analyze|rewrite,apply-formula,2,1,0.5094339622641509,0.5172413793103449,0.7255574603731483,0.7196401789088065,-0.007807417046193921,0.15652978596190859,0.18151595744680848,0.7765807362016911
analyze|rewrite => rewrite,3,28,5,0.2978723404255319,0.15625,0.1416223404255319,1.9063829665225531,0.7621400520468967,0.16235851253822695,analyze|rewrite,rewrite,2,1,0.5283018867924528,0.1724137931034483,0.8417013098198415,0.19024970252490878,0.35588809368900454,0.27271985439427665,0.1416223404255319,0.7621400520468967
analyze|rewrite => apply-formula|conclude,4,27,14,0.2872340425531915,0.4375,-0.15026595744680848,0.6565349529066435,-0.654319510548208,0.13069598332730128,analyze|rewrite,apply-formula|conclude,2,2,0.5094339622641509,0.4827586206896552,0.7367198828242849,0.8130671492658326,0.026675341574495748,0.2308513245025184,0.15026595744680848,0.654319510548208
analyze|rewrite => rewrite|conclude,4,28,5,0.2978723404255319,0.15625,0.1416223404255319,1.9063829665225531,0.7621400520468967,0.16235851253822695,analyze|rewrite,rewrite|conclude,2,2,0.5283018867924528,0.1724137931034483,0.8417013098198415,0.22068965488993106,0.35588809368900454,0.27271985439427665,0.1416223404255319,0.7621400520468967
analyze|rewrite => compute|compute,4,26,22,0.2765957446808511,0.6875,-0.4109042553191489,0.4023210825869527,-1.7118290643228997,5.4389530890123486e-05,analyze|rewrite,compute|compute,2,2,0.49056603773584906,0.7586206896551724,0.7950553012488727,0.9336870015033667,-0.2680546519193233,0.00028526753956656603,0.4109042553191489,1.7118290643228997
analyze|rewrite => simplify,3,16,10,0.1702127659574468,0.3125,-0.1422872340425532,0.544680849320851,-0.7975981918349311,0.12702153679238265,analyze|rewrite,simplify,2,1,0.3018867924528302,0.3448275862068966,0.489264800768537,1.0031347933200343,-0.0429407937540664,0.22828346122826812,0.1422872340425532,0.7975981918349311
analyze|rewrite => apply-formula|compute,4,21,13,0.22340425531914893,0.40625,-0.18284574468085107,0.5499181655857988,-0.8615076909598566,0.06392423363180608,analyze|rewrite,apply-formula|compute,2,2,0.39622641509433965,0.4482758620689655,0.744905658976936,0.8438133858355805,-0.05204944697462588,0.12561932885406046,0.18284574468085107,0.8615076909598566
analyze|rewrite => simplify|conclude,4,16,7,0.1702127659574468,0.21875,-0.048537234042553196,0.7781154979626574,-0.3359628122597122,0.598307246154202,analyze|rewrite,simplify|conclude,2,2,0.3018867924528302,0.2413793103448276,0.489264800768537,0.9655172375172413,0.06050748210800258,0.7144005689905107,0.048537234042553196,0.3359628122597122
analyze|rewrite => rewrite|compute,4,19,1,0.20212765957446807,0.03125,0.17087765957446807,6.4680848994042615,1.6908042470381452,0.023955807621744284,analyze|rewrite,rewrite|compute,2,2,0.3584905660377358,0.034482758620689655,0.8023360269554186,0.047976011927253766,0.32400780741704616,0.054483562467152934,0.17087765957446807,1.6908042470381452
analyze|rewrite => instantiate,3,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,analyze|rewrite,instantiate,2,1,0.1320754716981132,0.0,0.49660377171767545,0.0,0.1320754716981132,0.30296888219257284,0.07446808510638298,1.717651497074333
analyze|rewrite => apply-formula|rewrite,4,9,2,0.09574468085106383,0.0625,0.03324468085106383,1.5319148691063833,0.30421137440299156,0.7282405140778043,analyze|rewrite,apply-formula|rewrite,2,2,0.16981132075471697,0.06896551724137931,0.3627787299282317,0.27586206786206896,0.10084580351333766,0.8110833473692266,0.03324468085106383,0.30421137440299156
analyze|rewrite => instantiate|conclude,4,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,analyze|rewrite,instantiate|conclude,2,2,0.1320754716981132,0.0,0.5172955954582023,0.0,0.1320754716981132,0.30296888219257284,0.07446808510638298,1.717651497074333
analyze|rewrite => instantiate|compute,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,analyze|rewrite,instantiate|compute,2,2,0.11320754716981132,0.0,0.4837049722042726,0.0,0.11320754716981132,0.438663216985863,0.06382978723404255,1.5631868947833447
analyze|rewrite => instantiate|apply-formula,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,analyze|rewrite,instantiate|apply-formula,2,2,0.11320754716981132,0.0,0.4626743213248208,0.0,0.11320754716981132,0.438663216985863,0.06382978723404255,1.5631868947833447
analyze|rewrite => rewrite|apply-formula,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,analyze|rewrite,rewrite|apply-formula,2,2,0.09433962264150944,0.0,0.3284416480529026,0.0,0.09433962264150944,0.438663216985863,0.05319148936170213,1.3848967368532525
analyze|rewrite => compute|simplify,4,3,7,0.031914893617021274,0.21875,-0.18683510638297873,0.14589665586799824,-2.039800572163992,0.0025944993573807176,analyze|rewrite,compute|simplify,2,2,0.05660377358490566,0.2413793103448276,0.16123499096439523,1.103448270817734,-0.18477553675992192,0.008773504405879533,0.18683510638297873,2.039800572163992
analyze|rewrite => derive-intermediate,3,6,3,0.06382978723404255,0.09375,-0.029920212765957452,0.6808510565673759,-0.4795730802618862,0.6916765105173635,analyze|rewrite,derive-intermediate,2,1,0.11320754716981132,0.10344827586206896,0.30404312586806315,0.66206896128,0.00975927130774236,0.7953506183577737,0.029920212765957452,0.4795730802618862
analyze|rewrite => compute|rewrite,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,analyze|rewrite,compute|rewrite,2,2,0.1509433962264151,0.0,0.8346281862839982,0.0,0.1509433962264151,0.30454052780006885,0.0851063829787234,1.8543090194540743
analyze|rewrite => derive-intermediate|conclude,4,6,3,0.06382978723404255,0.09375,-0.029920212765957452,0.6808510565673759,-0.4795730802618862,0.6916765105173635,analyze|rewrite,derive-intermediate|conclude,2,2,0.11320754716981132,0.10344827586206896,0.3129855707218123,0.8275862002758622,0.00975927130774236,0.7953506183577737,0.029920212765957452,0.4795730802618862
analyze|rewrite => apply-formula|simplify,4,7,2,0.07446808510638298,0.0625,0.011968085106382975,1.1914893426382982,0.04470017891790699,1.0,analyze|rewrite,apply-formula|simplify,2,2,0.1320754716981132,0.06896551724137931,0.40048691296699584,0.36781608999233717,0.0631099544567339,1.0,0.011968085106382975,0.04470017891790699
analyze|compute => conclude,3,50,20,0.5319148936170213,0.625,-0.09308510638297873,0.851063828425532,-0.3682120947269873,0.41385714290338177,analyze|compute,conclude,2,1,0.9803921568627451,0.8,1.001705028814541,0.9846153834035504,0.180392156862745,0.5239472203259562,0.09308510638297873,0.3682120947269873
analyze|compute => compute,3,31,25,0.32978723404255317,0.78125,-0.45146276595744683,0.4221276590341447,-1.9248277916891743,1.0689746268210568e-05,analyze|compute,compute,2,1,0.6078431372549019,1.0,0.732528908116706,1.2307692292544379,-0.3921568627450981,6.464152449247332e-05,0.45146276595744683,1.9248277916891743
analyze|compute => compute|conclude,4,31,20,0.32978723404255317,0.625,-0.29521276595744683,0.5276595736238298,-1.1957486019031656,0.006136208257947833,analyze|compute,compute|conclude,2,2,0.6078431372549019,0.8,0.7518059846222503,1.279999997952,-0.19215686274509813,0.017636903443730777,0.29521276595744683,1.1957486019031656
analyze|compute => apply-formula,3,16,14,0.1702127659574468,0.4375,-0.26728723404255317,0.38905774987060354,-1.3161161612240773,0.003684970720976115,analyze|compute,apply-formula,2,1,0.3137254901960784,0.56,0.44682115206712403,0.7791304336986012,-0.24627450980392163,0.011479242124737716,0.26728723404255317,1.3161161612240773
analyze|compute => rewrite,3,12,21,0.1276595744680851,0.65625,-0.5285904255319149,0.19452887508351424,-2.512775548796793,2.8088147070843103e-08,analyze|compute,rewrite,2,1,0.23529411764705882,0.84,0.3748753732811059,0.9268965507013556,-0.6047058823529412,4.1249450269752447e-07,0.5285904255319149,2.512775548796793
analyze|compute => apply-formula|conclude,4,16,13,0.1702127659574468,0.40625,-0.2360372340425532,0.41898526901775146,-1.1920134637565103,0.013390649764438236,analyze|compute,apply-formula|conclude,2,2,0.3137254901960784,0.52,0.4536953236274463,0.8757894722091968,-0.2062745098039216,0.03325021245855678,0.2360372340425532,1.1920134637565103
analyze|compute => rewrite|conclude,4,12,17,0.1276595744680851,0.53125,-0.40359042553191493,0.24030037501700655,-2.0084305060366474,1.0974899381298942e-05,analyze|compute,rewrite|conclude,2,2,0.23529411764705882,0.68,0.3748753732811059,0.8703999988858881,-0.44470588235294123,6.559416606962391e-05,0.40359042553191493,2.0084305060366474
analyze|compute => compute|compute,4,15,24,0.1595744680851064,0.75,-0.5904255319148937,0.21276595716312058,-2.693523951789496,1.883357778385641e-09,analyze|compute,compute|compute,2,2,0.29411764705882354,0.96,0.47667342721934675,1.1815384600842604,-0.6658823529411764,3.83861337878708e-08,0.5904255319148937,2.693523951789496
analyze|compute => simplify,3,8,7,0.0851063829787234,0.21875,-0.13364361702127658,0.3890577489813287,-1.0963028188194472,0.05851302866288069,analyze|compute,simplify,2,1,0.1568627450980392,0.28,0.2542258278503183,0.8145454521758678,-0.12313725490196081,0.1203027869308827,0.13364361702127658,1.0963028188194472
analyze|compute => apply-formula|compute,4,14,14,0.14893617021276595,0.4375,-0.28856382978723405,0.3404255311367781,-1.4704864523402386,0.001321386403269186,analyze|compute,apply-formula|compute,2,2,0.27450980392156865,0.56,0.5160784304023216,1.0541176450746021,-0.2854901960784314,0.004816968874328805,0.28856382978723405,1.4704864523402386
analyze|compute => simplify|conclude,4,8,4,0.0851063829787234,0.125,-0.0398936170212766,0.6808510583829788,-0.4742515599432319,0.49870221205540477,analyze|compute,simplify|conclude,2,2,0.1568627450980392,0.16,0.2542258278503183,0.6399999974399999,-0.00313725490196079,0.6074240213186684,0.0398936170212766,0.4742515599432319
analyze|compute => rewrite|compute,4,10,21,0.10638297872340426,0.65625,-0.5498670212765957,0.16210739590292855,-2.711082176964063,4.4343958081185674e-09,analyze|compute,rewrite|compute,2,2,0.19607843137254902,0.84,0.4388422025659152,1.1686956505479018,-0.643921568627451,7.352514339912721e-08,0.5498670212765957,2.711082176964063
analyze|compute => apply-formula|rewrite,4,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,analyze|compute,apply-formula|rewrite,2,2,0.13725490196078433,0.0,0.2932263808352374,0.0,0.13725490196078433,0.30296888219257284,0.07446808510638298,1.717651497074333
analyze|compute => rewrite|apply-formula,4,2,13,0.02127659574468085,0.40625,-0.3849734042553192,0.05237315862721893,-3.243193132518907,1.5192262530675665e-07,analyze|compute,rewrite|apply-formula,2,2,0.0392156862745098,0.52,0.13652868507297128,1.1093333309667555,-0.48078431372549024,1.4460783223643133e-06,0.3849734042553192,3.243193132518907
analyze|compute => compute|simplify,4,6,7,0.06382978723404255,0.21875,-0.15492021276595747,0.2917933117359965,-1.3874249434901766,0.01998778140096125,analyze|compute,compute|simplify,2,2,0.11764705882352941,0.28,0.3351158635730567,1.2799999941485716,-0.16235294117647062,0.04620026345096478,0.15492021276595747,1.3874249434901766
analyze|compute => compute|rewrite,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,analyze|compute,compute|rewrite,2,2,0.09803921568627451,0.0,0.5420991896207341,0.0,0.09803921568627451,0.438663216985863,0.05319148936170213,1.3848967368532525
simplify => conclude,2,58,8,0.6170212765957447,0.25,0.3670212765957447,2.468085096510638,1.5303214477037757,0.00042546911144532957,simplify,conclude,1,1,1.0,0.7272727272727273,1.0217391293908318,0.8951048940032276,0.2727272727272727,0.001935319675069906,0.3670212765957447,1.5303214477037757
simplify => compute,2,18,0,0.19148936170212766,0.0,0.19148936170212766,191489361.70212764,2.754867261147426,0.00633296681821717,simplify,compute,1,1,0.3103448275862069,0.0,0.3740053045890635,0.0,0.3103448275862069,0.017691005133497965,0.19148936170212766,2.754867261147426
simplify => compute|conclude,3,18,0,0.19148936170212766,0.0,0.19148936170212766,191489361.70212764,2.754867261147426,0.00633296681821717,simplify,compute|conclude,1,2,0.3103448275862069,0.0,0.3838475494344971,0.0,0.3103448275862069,0.017691005133497965,0.19148936170212766,2.754867261147426
simplify => apply-formula,2,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,simplify,apply-formula,1,1,0.06896551724137931,0.18181818181818182,0.09822361532510053,0.25296442652551987,-0.11285266457680251,0.7549921307751475,0.0199468085106383,0.4998365021903955
simplify => rewrite,2,7,4,0.07446808510638298,0.125,-0.050531914893617025,0.5957446760851064,-0.6109090823229731,0.46855922752992846,simplify,rewrite,1,1,0.1206896551724138,0.36363636363636365,0.19228521301918794,0.4012539180525349,-0.24294670846394983,0.5775526209841324,0.050531914893617025,0.6109090823229731
simplify => apply-formula|conclude,3,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,simplify,apply-formula|conclude,1,2,0.06896551724137931,0.18181818181818182,0.09973474786637829,0.30622009517804083,-0.11285266457680251,0.7549921307751475,0.0199468085106383,0.4998365021903955
simplify => rewrite|conclude,3,7,4,0.07446808510638298,0.125,-0.050531914893617025,0.5957446760851064,-0.6109090823229731,0.46855922752992846,simplify,rewrite|conclude,1,2,0.1206896551724138,0.36363636363636365,0.19228521301918794,0.46545454485876364,-0.24294670846394983,0.5775526209841324,0.050531914893617025,0.6109090823229731
simplify => compute|compute,3,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,simplify,compute|compute,1,2,0.1724137931034483,0.0,0.2794292504389274,0.0,0.1724137931034483,0.12561932885406046,0.10638297872340426,2.089010992695987
simplify => compute|compute|conclude,4,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,simplify,compute|compute|conclude,1,3,0.1724137931034483,0.0,0.2843315179824031,0.0,0.1724137931034483,0.12561932885406046,0.10638297872340426,2.089010992695987
simplify => simplify|conclude,3,19,2,0.20212765957446807,0.0625,0.13962765957446807,3.234042501446809,1.147717761053933,0.0977514043508132,simplify,simplify|conclude,1,2,0.3275862068965517,0.18181818181818182,0.530915575833962,0.7272727243636363,0.1457680250783699,0.1855011882715292,0.13962765957446807,1.147717761053933
simplify => compute|simplify,3,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,simplify,compute|simplify,1,2,0.10344827586206896,0.0,0.29467084555561884,0.0,0.10344827586206896,0.438663216985863,0.06382978723404255,1.5631868947833447
simplify => derive-intermediate,2,5,2,0.05319148936170213,0.0625,-0.009308510638297872,0.851063816170213,-0.2880545813031735,1.0,simplify,derive-intermediate,1,1,0.08620689655172414,0.18181818181818182,0.2315270929742435,1.163636356189091,-0.09561128526645768,1.0,0.009308510638297872,0.2880545813031735
simplify => derive-intermediate|conclude,3,5,2,0.05319148936170213,0.0625,-0.009308510638297872,0.851063816170213,-0.2880545813031735,1.0,simplify,derive-intermediate|conclude,1,2,0.08620689655172414,0.18181818181818182,0.23833671333701228,1.4545454429090912,-0.09561128526645768,1.0,0.009308510638297872,0.2880545813031735
simplify => compute|simplify|conclude,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,simplify,compute|simplify|conclude,1,3,0.10344827586206896,0.0,0.29467084555561884,0.0,0.10344827586206896,0.438663216985863,0.06382978723404255,1.5631868947833447
apply-formula|compute => conclude,3,49,13,0.5212765957446809,0.40625,0.11502659574468088,1.2831423863668638,0.4519851237430572,0.30875894142964844,apply-formula|compute,conclude,2,1,0.98,0.7647058823529411,1.0013043468030152,0.9411764694298642,0.21529411764705886,0.438663216985863,0.11502659574468088,0.4519851237430572
apply-formula|compute => compute,3,27,3,0.2872340425531915,0.09375,0.19348404255319152,3.063829754553192,1.2336857016444476,0.030458933725596646,apply-formula|compute,compute,2,1,0.54,0.17647058823529413,0.6507692299849706,0.21719456986843022,0.3635294117647059,0.0686661926971784,0.19348404255319152,1.2336857016444476
apply-formula|compute => compute|conclude,4,27,0,0.2872340425531915,0.0,0.2872340425531915,287234042.5531915,3.2764456766896783,0.0002532306714443358,apply-formula|compute,compute|conclude,2,2,0.54,0.0,0.667894736016025,0.0,0.54,0.0011832778647489874,0.2872340425531915,3.2764456766896783
apply-formula|compute => apply-formula,3,11,0,0.11702127659574468,0.0,0.11702127659574468,117021276.59574467,2.191887673408032,0.06427603791559904,apply-formula|compute,apply-formula,2,1,0.22,0.0,0.3133333328870707,0.0,0.22,0.12561932885406046,0.11702127659574468,2.191887673408032
apply-formula|compute => rewrite,3,10,2,0.10638297872340426,0.0625,0.043882978723404256,1.702127632340426,0.4160596745395605,0.7290282227326512,apply-formula|compute,rewrite,2,1,0.2,0.11764705882352941,0.31864406728894,0.1298174440758201,0.0823529411764706,0.8110833473692266,0.043882978723404256,0.4160596745395605
apply-formula|compute => apply-formula|conclude,4,11,0,0.11702127659574468,0.0,0.11702127659574468,117021276.59574467,2.191887673408032,0.06427603791559904,apply-formula|compute,apply-formula|conclude,2,2,0.22,0.0,0.3181538456937467,0.0,0.22,0.12561932885406046,0.11702127659574468,2.191887673408032
apply-formula|compute => rewrite|conclude,4,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,apply-formula|compute,rewrite|conclude,2,2,0.2,0.0,0.31864406728894,0.0,0.2,0.12561932885406046,0.10638297872340426,2.089010992695987
apply-formula|compute => compute|compute,4,12,1,0.1276595744680851,0.03125,0.0964095744680851,4.085106252255323,1.1574527886910433,0.18145914696242954,apply-formula|compute,compute|compute,2,2,0.24,0.058823529411764705,0.38896551661098694,0.0723981899561434,0.18117647058823527,0.29703822146079234,0.0964095744680851,1.1574527886910433
apply-formula|compute => simplify,3,8,3,0.0851063829787234,0.09375,-0.008643617021276598,0.9078014087565013,-0.18845095559115668,1.0,apply-formula|compute,simplify,2,1,0.16,0.17647058823529413,0.25931034440732464,0.5133689824637822,-0.016470588235294126,1.0,0.008643617021276598,0.18845095559115668
apply-formula|compute => simplify|conclude,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,apply-formula|compute,simplify|conclude,2,2,0.16,0.0,0.25931034440732464,0.0,0.16,0.30454052780006885,0.0851063829787234,1.8543090194540743
apply-formula|compute => rewrite|compute,4,8,2,0.0851063829787234,0.0625,0.022606382978723402,1.3617021058723409,0.1813577012976481,1.0,apply-formula|compute,rewrite|compute,2,2,0.16,0.11764705882352941,0.35809523729378684,0.1636828642223952,0.04235294117647059,1.0,0.022606382978723402,0.1813577012976481
apply-formula|compute => apply-formula|rewrite,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,apply-formula|compute,apply-formula|rewrite,2,2,0.12,0.0,0.2563636358159504,0.0,0.12,0.438663216985863,0.06382978723404255,1.5631868947833447
apply-formula|compute => compute|simplify,4,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,apply-formula|compute,compute|simplify,2,2,0.08,0.11764705882352941,0.22787878722967858,0.5378151235918367,-0.03764705882352941,0.7549921307751475,0.0199468085106383,0.4998365021903955
analyze|apply-formula|compute => conclude,4,49,13,0.5212765957446809,0.40625,0.11502659574468088,1.2831423863668638,0.4519851237430572,0.30875894142964844,analyze|apply-formula|compute,conclude,3,1,0.98,0.8125,1.0013043468030152,0.9999999987692308,0.16749999999999998,0.438663216985863,0.11502659574468088,0.4519851237430572
analyze|apply-formula|compute => compute,4,27,2,0.2872340425531915,0.0625,0.22473404255319152,4.59574460731915,1.6034943585332524,0.007674847646815283,analyze|apply-formula|compute,compute,3,1,0.54,0.125,0.6507692299849706,0.15384615365680473,0.41500000000000004,0.02098336005565455,0.22473404255319152,1.6034943585332524
analyze|apply-formula|compute => apply-formula,4,11,0,0.11702127659574468,0.0,0.11702127659574468,117021276.59574467,2.191887673408032,0.06427603791559904,analyze|apply-formula|compute,apply-formula,3,1,0.22,0.0,0.3133333328870707,0.0,0.22,0.12561932885406046,0.11702127659574468,2.191887673408032
analyze|apply-formula|compute => rewrite,4,10,2,0.10638297872340426,0.0625,0.043882978723404256,1.702127632340426,0.4160596745395605,0.7290282227326512,analyze|apply-formula|compute,rewrite,3,1,0.2,0.125,0.31864406728894,0.13793103433055887,0.07500000000000001,0.8110833473692266,0.043882978723404256,0.4160596745395605
analyze|apply-formula|compute => simplify,4,8,3,0.0851063829787234,0.09375,-0.008643617021276598,0.9078014087565013,-0.18845095559115668,1.0,analyze|apply-formula|compute,simplify,3,1,0.16,0.1875,0.25931034440732464,0.5454545438677686,-0.027499999999999997,1.0,0.008643617021276598,0.18845095559115668
rewrite|compute => conclude,3,42,19,0.44680851063829785,0.59375,-0.14694148936170215,0.7525195955971002,-0.5790338737925242,0.15935949568415916,rewrite|compute,conclude,2,1,1.0,0.8260869565217391,1.0217391293908318,1.0167224067754053,0.17391304347826086,0.26944335783440065,0.14694148936170215,0.5790338737925242
rewrite|compute => compute,3,27,22,0.2872340425531915,0.6875,-0.4002659574468085,0.4177949703787586,-1.6600816452528553,0.00011150838933888328,rewrite|compute,compute,2,1,0.6428571428571429,0.9565217391304348,0.7747252737916316,1.1772575236346798,-0.3136645962732919,0.0005564593409726797,0.4002659574468085,1.6600816452528553
rewrite|compute => compute|conclude,4,27,19,0.2872340425531915,0.59375,-0.3065159574468085,0.4837625971695645,-1.2656663733312759,0.0027728570985580264,rewrite|compute,compute|conclude,2,2,0.6428571428571429,0.8260869565217391,0.7951127809714584,1.3217391283200002,-0.18322981366459623,0.009195151926831133,0.3065159574468085,1.2656663733312759
