motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
analyze|rewrite|apply-formula|rewrite,4,35,28,0.028386050283860504,0.019310344827586208,0.009075705456274296,1.469991813575343,0.3909737213328122,0.12657430158019123,0.27306016874917005,0.009075705456274296,0.3909737213328122
analyze|compute|check-constraint|rewrite,4,5,3,0.0040551500405515,0.0020689655172413794,0.0019861845233101207,1.9599882389389096,0.6160291412289739,0.4824044111365533,0.6654827214716971,0.0019861845233101207,0.6160291412289739
check-constraint|instantiate|compute|backtrack,4,1,7,0.0008110300081103001,0.004827586206896552,-0.004016556198786252,0.16799903830876134,-1.4514118192479557,0.07707774949364857,0.18628817462896466,0.004016556198786252,1.4514118192479557
instantiate|rewrite|apply-formula|derive-intermediate,4,16,15,0.012976480129764802,0.010344827586206896,0.0026316525435579052,1.2543929579526116,0.22723400158570792,0.5883985389872177,0.7741398114379999,0.0026316525435579052,0.22723400158570792
derive_intermediate|derive_intermediate|compute|combine,4,7,1,0.0056772100567721,0.000689655172413793,0.004987554884358307,8.23194264600271,1.7764919970972666,0.027771603558165655,0.09386073301691994,0.004987554884358307,1.7764919970972666
analyze|compute|derive-intermediate|compare,4,12,1,0.009732360097323601,0.000689655172413793,0.009042704924909809,14.111901678861788,2.291402593864006,0.0009750026053268427,0.008622543701653978,0.009042704924909809,2.291402593864006
derive-intermediate|analyze|compute|instantiate,4,6,5,0.004866180048661801,0.0034482758620689655,0.0014179041865928351,1.4111918048662988,0.33052978645089126,0.7635564565992146,0.8847104670790998,0.0014179041865928351,0.33052978645089126
analyze|instantiate|substitute|conclude,4,16,1,0.012976480129764802,0.000689655172413793,0.01228682495735101,18.815868905149053,2.5723143662033356,6.381761390678282e-05,0.0009831304840058205,0.01228682495735101,2.5723143662033356
analyze|instantiate|derive_intermediate,3,65,26,0.05271695052716951,0.01793103448275862,0.03478591604441089,2.9399836154392136,1.1030054096080801,8.858204960379162e-07,2.8724123357537186e-05,0.03478591604441089,1.1030054096080801
apply-formula|derive-intermediate|analyze,3,4,23,0.0032441200324412004,0.015862068965517243,-0.012617948933076042,0.20452059784716842,-1.5036059444999212,0.0008074650453441622,0.007587300500781597,0.012617948933076042,1.5036059444999212
compute|simplify|analyze|simplify,4,1,6,0.0008110300081103001,0.004137931034482759,-0.0033269010263724586,0.19599887126026194,-1.3076184548039824,0.13309952612208426,0.27847007187311085,0.0033269010263724586,1.3076184548039824
compute|compute|combine|conclude,4,10,3,0.008110300081103,0.0020689655172413794,0.006041334563861621,3.919976477877819,1.2667346152325336,0.046479814674555156,0.13459956274194554,0.006041334563861621,1.2667346152325336
isolate|simplify|multiply|sqrt,4,10,0,0.008110300081103,0.0,0.008110300081103,8110300.081103,3.2147151584021554,0.00041193218724627025,0.0043978424073544626,0.008110300081103,3.2147151584021554
backtrack|apply-formula|simplify,3,4,1,0.0032441200324412004,0.000689655172413793,0.002554464860027407,4.703967226287263,1.2632233753735724,0.18675610169904802,0.35990392271219973,0.002554464860027407,1.2632233753735724
analyze|analyze|simplify|compute,4,25,27,0.0202757502027575,0.018620689655172412,0.0016550605475850882,1.0888828227821588,0.0882311540664094,0.7800981645165085,0.8983642128877717,0.0016550605475850882,0.0882311540664094
apply-formula|compute|case-split|check-constraint,4,4,8,0.0032441200324412004,0.005517241379310344,-0.002273121346869144,0.5879966493055749,-0.4762186299939893,0.5636210907722887,0.7452978130925197,0.002273121346869144,0.4762186299939893
analyze|rewrite|rewrite|compute,4,55,46,0.04460665044606651,0.031724137931034485,0.012882512515032023,1.4060791545213405,0.3523696323271908,0.08425868670351341,0.20167284768282437,0.012882512515032023,0.3523696323271908
analyze|apply_formula|instantiate|derive_intermediate,4,22,21,0.017842660178426603,0.014482758620689656,0.003359901557736947,1.231993117729931,0.21092784558254343,0.5387174324842158,0.7210023285826367,0.003359901557736947,0.21092784558254343
analyze|analyze|simplify|apply_formula,4,1,4,0.0008110300081103001,0.002758620689655172,-0.001947590681544872,0.29399827136561046,-0.9385100701687651,0.3826959618809802,0.5741058477004546,0.001947590681544872,0.9385100701687651
normalize|rewrite|compute,3,0,13,0.0,0.00896551724137931,-0.00896551724137931,0.0,-3.142787029302235,0.00036669192056347364,0.004120396855378418,0.00896551724137931,3.142787029302235
compute|derive_intermediate|compute|analyze,4,1,4,0.0008110300081103001,0.002758620689655172,-0.001947590681544872,0.29399827136561046,-0.9385100701687651,0.3826959618809802,0.5741058477004546,0.001947590681544872,0.9385100701687651
analyze|rewrite|rewrite|apply_formula,4,3,6,0.0024330900243309003,0.004137931034482759,-0.0017048410101518584,0.5879966137807858,-0.458696558331044,0.5198773949456718,0.703976831039762,0.0017048410101518584,0.458696558331044
analyze|analyze|substitute,3,25,9,0.0202757502027575,0.006206896551724138,0.014068853651033362,3.2666481174842894,1.1636909704928045,0.0014753414287968507,0.011801883045424375,0.014068853651033362,1.1636909704928045
rewrite|derive-intermediate|simplify|conclude,4,7,6,0.0056772100567721,0.004137931034482759,0.0015392790222893415,1.3719920988218335,0.30669949984841927,0.589494861804524,0.7741398114379999,0.0015392790222893415,0.30669949984841927
simplify|apply-formula|compare|compute,4,3,5,0.0024330900243309003,0.0034482758620689655,-0.0010151858377380652,0.7055959024331494,-0.2909504321177671,0.7332652194142619,0.8696037909012615,0.0010151858377380652,0.2909504321177671
instantiate|check-constraint|apply-formula|check-constraint,4,7,22,0.0056772100567721,0.015172413793103448,-0.009495203736331347,0.37417972907995173,-0.9461519306958258,0.023099213029719814,0.08274856917127649,0.009495203736331347,0.9461519306958258
instantiate|case-split|derive-intermediate|conclude,4,0,6,0.0,0.004137931034482759,-0.004137931034482759,0.0,-2.407041773524658,0.034156133003077405,0.10540061362151947,0.004137931034482759,2.407041773524658
derive-intermediate|case-split|conclude,3,0,5,0.0,0.0034482758620689655,-0.0034482758620689655,0.0,-2.239295647311381,0.06636588738781109,0.16727955416775503,0.0034482758620689655,2.239295647311381
