motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
rewrite|compute|instantiate|compute,4,76,33,0.06163828061638281,0.022758620689655173,0.038879659926727636,2.708348574746959,1.0283775516429874,3.7563762618374475e-07,1.4678356791691217e-05,0.038879659926727636,1.0283775516429874
apply-formula|check-constraint|compute,3,97,58,0.0786699107866991,0.04,0.038669910786699103,1.9667477204987847,0.713972952274832,2.0495571032641727e-05,0.0003786373023042219,0.038669910786699103,0.713972952274832
instantiate|simplify|compute|compute,4,131,98,0.10624493106244931,0.06758620689655172,0.03865872416589759,1.5719913036853481,0.49332470683941154,0.0003940167417817484,0.004392163959791064,0.03865872416589759,0.49332470683941154
rewrite|instantiate,2,148,118,0.12003244120032441,0.08137931034482758,0.038653130855496834,1.4749748949301424,0.43068816438922153,0.0009299320948042077,0.00832450796063149,0.038653130855496834,0.43068816438922153
apply-formula|instantiate|instantiate|compute,4,85,44,0.0689375506893755,0.030344827586206897,0.03859272310316861,2.2718055728517363,0.8556747925712784,4.6044495492915856e-06,0.00011561822685955821,0.03859272310316861,0.8556747925712784
rewrite|compute|instantiate,3,84,43,0.0681265206812652,0.029655172413793104,0.0384713482674721,2.297289573413132,0.866478612079099,3.885079306835216e-06,0.00010083085492049384,0.0384713482674721,0.866478612079099
analyze|rewrite|instantiate|compute,4,70,27,0.05677210056772101,0.018620689655172412,0.038151410912548596,3.0488719037900447,1.1431126291214433,1.2373116286112375e-07,6.422478382690644e-06,0.038151410912548596,1.1431126291214433
instantiate|instantiate|apply-formula,3,124,91,0.10056772100567721,0.06275862068965517,0.03780910031602204,1.602452671809622,0.5111742653231633,0.0003505255394509548,0.004060083912824506,0.03780910031602204,0.5111742653231633
instantiate|simplify|conclude,3,89,50,0.07218167072181671,0.034482758620689655,0.03769891210112705,2.0932683902279012,0.7741267443070373,1.5314112224103338e-05,0.00031095904316613676,0.03769891210112705,0.7741267443070373
solve|compute,2,46,0,0.0373073803730738,0.0,0.0373073803730738,37307380.3730738,4.732657560805919,1.8497691627590307e-16,6.433034705785219e-13,0.0373073803730738,4.732657560805919
simplify|isolate,2,56,12,0.0454176804541768,0.008275862068965517,0.03714181838521129,5.487969058416769,1.7087193509451697,5.784338797926098e-10,2.0632291543064092e-07,0.03714181838521129,1.7087193509451697
analyze|check-constraint|compute,3,90,52,0.072992700729927,0.03586206896551724,0.03713063176440976,2.0353733289827467,0.7458431802874811,1.9896270033913125e-05,0.0003680545378214967,0.03713063176440976,0.7458431802874811
instantiate|conclude,2,144,116,0.11678832116788321,0.08,0.036788321167883206,1.4598539963503652,0.41822604900663596,0.0016319204904099755,0.012884021533537553,0.036788321167883206,0.41822604900663596
apply-formula|compute|instantiate|apply-formula,4,64,22,0.05190592051905921,0.015172413793103448,0.03673350672595576,3.4210718087309875,1.2531985502379464,6.4702837359538e-08,4.0337339109447835e-06,0.03673350672595576,1.2531985502379464
apply-formula|check-constraint|conclude,3,64,22,0.05190592051905921,0.015172413793103448,0.03673350672595576,3.4210718087309875,1.2531985502379464,6.4702837359538e-08,4.0337339109447835e-06,0.03673350672595576,1.2531985502379464
